startTime,endTime,label
141.52307,141.52307,tissue
141.52313,141.52313,tissue
141.52329,141.52329,tissue
141.52332,141.52334,tissue
141.52334,141.52348,tissue
141.52351,141.52351,tissue
141.52415,141.52415,tissue
141.52423,141.52423,tissue
141.52451,141.52451,tissue
141.52459,141.52459,tissue
141.52471,141.52471,tissue
141.52491,141.52491,tissue
141.52492,141.52497,tissue
141.52518,141.5252,tissue
141.52527,141.5253,tissue
141.52537,141.52537,tissue
141.52552,141.52557,tissue
141.52569,141.52569,tissue
141.52575,141.52575,tissue
141.52583,141.52583,tissue
141.52589,141.526,tissue
141.52603,141.52603,tissue
141.52607,141.5261,tissue
141.52617,141.52617,tissue
141.52621,141.52636,tissue
141.52645,141.52645,tissue
141.52658,141.5266,tissue
141.52662,141.52664,tissue
141.52673,141.52673,tissue
141.52677,141.52677,tissue
141.52681,141.52681,tissue
141.52695,141.52695,tissue
141.52701,141.52701,tissue
141.52705,141.52705,tissue
141.52717,141.52717,tissue
141.52727,141.52727,tissue
141.52731,141.52731,tissue
141.52737,141.52741,tissue
141.52747,141.52747,tissue
141.52757,141.52757,tissue
141.52759,141.52763,tissue
141.52769,141.52772,tissue
141.52777,141.52777,tissue
141.52783,141.52783,tissue
141.52787,141.52794,tissue
141.52799,141.52799,tissue
141.52809,141.52809,tissue
141.52831,141.52831,tissue
141.52843,141.52843,tissue
141.52853,141.52853,tissue
141.52857,141.5286,tissue
141.52891,141.52891,tissue
141.52939,141.52943,tissue
141.52947,141.52947,tissue
141.52957,141.52957,tissue
141.53001,141.53001,tissue
141.53023,141.53023,tissue
141.53026,141.53028,tissue
141.53045,141.53045,tissue
141.53121,141.53121,tissue
141.53125,141.53125,tissue
141.53173,141.53173,tissue
141.5322,141.53222,tissue
144.3436,144.34365,tissue
144.34431,144.34431,tissue
144.34437,144.34437,tissue
144.34443,144.3445,tissue
144.34473,144.34473,tissue
144.34481,144.34481,tissue
144.34491,144.34498,tissue
144.34503,144.34503,tissue
144.34519,144.34519,tissue
144.34527,144.34527,tissue
144.34531,144.34531,tissue
144.34535,144.34535,tissue
144.3454,144.34542,tissue
144.34547,144.34547,tissue
144.34548,144.34558,tissue
144.34561,144.34561,tissue
144.34565,144.34565,tissue
144.34578,144.34579,tissue
144.34581,144.34584,tissue
144.34589,144.34589,tissue
144.34593,144.34593,tissue
144.34603,144.34603,tissue
144.34608,144.3461,tissue
144.34617,144.34617,tissue
144.34623,144.34623,tissue
144.34631,144.34631,tissue
144.34635,144.34635,tissue
144.34639,144.34639,tissue
144.34651,144.34651,tissue
144.34655,144.34655,tissue
144.34663,144.34663,tissue
144.34669,144.34669,tissue
144.34674,144.34675,tissue
144.34683,144.34683,tissue
144.34701,144.34701,tissue
144.34705,144.34705,tissue
144.34717,144.34717,tissue
144.34735,144.34735,tissue
144.34748,144.34749,tissue
144.34773,144.34773,tissue
144.34785,144.34785,tissue
144.34789,144.34789,tissue
144.34801,144.34801,tissue
144.34845,144.34848,tissue
144.34851,144.34851,tissue
144.34857,144.34857,tissue
144.34871,144.34871,tissue
144.34877,144.34877,tissue
144.34883,144.34887,tissue
144.34905,144.34905,tissue
144.34911,144.34911,tissue
144.34912,144.34917,tissue
144.34931,144.34931,tissue
144.34937,144.34937,tissue
144.3494,144.34946,tissue
144.34944,144.3495,tissue
144.34954,144.34956,tissue
144.34969,144.34969,tissue
144.34973,144.34973,tissue
144.34977,144.34977,tissue
144.34981,144.34981,tissue
144.34991,144.34998,tissue
144.34995,144.35002,tissue
144.35005,144.35005,tissue
144.35011,144.35011,tissue
144.35028,144.35033,tissue
144.35043,144.35043,tissue
144.35055,144.35066,tissue
144.35073,144.35073,tissue
144.35081,144.35081,tissue
144.35087,144.35087,tissue
144.35099,144.35099,tissue
144.35121,144.35121,tissue
144.35126,144.35131,tissue
144.35159,144.35162,tissue
144.35201,144.35201,tissue
144.35251,144.35251,tissue
144.36371,144.36371,tissue
144.36377,144.36377,tissue
144.36401,144.36404,tissue
144.36433,144.36436,tissue
144.36445,144.36445,tissue
144.36459,144.36459,tissue
144.36465,144.36465,tissue
144.36469,144.36469,tissue
144.36474,144.3648,tissue
144.36487,144.36487,tissue
144.36493,144.36493,tissue
144.36512,144.36513,tissue
144.36519,144.36519,tissue
144.36533,144.36533,tissue
144.36537,144.3654,tissue
144.36545,144.36545,tissue
144.36555,144.36555,tissue
144.36563,144.36563,tissue
144.36571,144.36571,tissue
144.36583,144.36586,tissue
144.36596,144.36598,tissue
144.36607,144.36607,tissue
144.36614,144.36619,tissue
144.36623,144.36623,tissue
144.36627,144.3663,tissue
144.36632,144.36634,tissue
144.36638,144.3664,tissue
144.36651,144.36651,tissue
144.36661,144.36661,tissue
144.36665,144.36668,tissue
144.36673,144.36673,tissue
144.36677,144.36677,tissue
144.36682,144.36687,tissue
144.36691,144.36691,tissue
144.36697,144.36697,tissue
144.36703,144.36703,tissue
144.36715,144.36715,tissue
144.36731,144.36735,tissue
144.36745,144.36745,tissue
144.36748,144.36753,tissue
144.38631,144.38631,tissue
144.38651,144.38654,tissue
144.3867,144.38671,tissue
144.38675,144.38675,tissue
144.38775,144.38778,tissue
144.38778,144.38783,tissue
144.38795,144.38795,tissue
144.38799,144.38799,tissue
144.38809,144.38812,tissue
144.38838,144.38844,tissue
144.38847,144.38847,tissue
144.38851,144.38851,tissue
144.38869,144.38869,tissue
144.38889,144.38889,tissue
144.38943,144.38943,tissue
144.38977,144.38977,tissue
144.38982,144.38983,tissue
144.39985,144.39985,tissue
144.40269,144.40273,tissue
144.4032,144.40321,tissue
144.4033,144.40335,tissue
144.4041,144.40416,tissue
144.40428,144.40441,tissue
144.40449,144.40449,tissue
144.40465,144.40465,tissue
144.40475,144.40491,tissue
144.40483,144.40499,tissue
144.40495,144.40495,tissue
144.40499,144.40499,tissue
144.40507,144.40507,tissue
144.40519,144.40519,tissue
144.40525,144.40525,tissue
144.40533,144.40533,tissue
144.40537,144.40537,tissue
144.40541,144.40541,tissue
144.40545,144.40545,tissue
144.40552,144.40553,tissue
144.40556,144.40557,tissue
144.40563,144.40563,tissue
144.40567,144.40567,tissue
144.40577,144.40577,tissue
144.40583,144.40583,tissue
144.40597,144.40597,tissue
144.40605,144.40605,tissue
144.40613,144.40613,tissue
144.40623,144.40623,tissue
144.40633,144.40633,tissue
144.40675,144.40675,tissue
144.40687,144.40694,tissue
144.40701,144.40701,tissue
144.40707,144.40722,tissue
144.40733,144.40736,tissue
144.41107,144.41107,tissue
144.41142,144.41143,tissue
144.41155,144.41155,tissue
144.4117,144.41172,tissue
144.41183,144.41183,tissue
144.41193,144.41193,tissue
144.41241,144.41244,tissue
144.41252,144.41253,tissue
144.41259,144.41259,tissue
144.41263,144.41263,tissue
144.41287,144.41287,tissue
144.41295,144.41295,tissue
144.4131,144.41311,tissue
144.41323,144.41323,tissue
144.41339,144.41339,tissue
144.41349,144.41349,tissue
144.41354,144.41356,tissue
144.41361,144.41361,tissue
144.41365,144.41365,tissue
144.41381,144.41381,tissue
144.41379,144.41394,tissue
144.41391,144.41391,tissue
144.41399,144.41399,tissue
144.41403,144.4141,tissue
144.4142,144.41421,tissue
144.41426,144.41431,tissue
144.41431,144.41435,tissue
144.41439,144.41439,tissue
144.41443,144.41443,tissue
144.41448,144.41449,tissue
144.41456,144.41461,tissue
144.41464,144.41466,tissue
144.41469,144.41472,tissue
144.41476,144.41481,tissue
144.41487,144.41487,tissue
144.41493,144.41496,tissue
144.41509,144.41509,tissue
144.41522,144.41527,tissue
144.4154,144.41542,tissue
144.4155,144.41559,tissue
144.4156,144.41565,tissue
144.41577,144.41577,tissue
144.41595,144.41598,tissue
144.41603,144.41606,tissue
144.41639,144.41639,tissue
144.41644,144.41649,tissue
144.41662,144.41663,tissue
144.41677,144.41677,tissue
144.41689,144.41689,tissue
144.41705,144.41705,tissue
144.41709,144.41709,tissue
144.41727,144.41727,tissue
144.41739,144.41739,tissue
144.41745,144.41745,tissue
144.41751,144.41751,tissue
144.41755,144.41755,tissue
144.41761,144.41764,tissue
144.41773,144.41773,tissue
144.41799,144.41799,tissue
144.41808,144.41809,tissue
144.41813,144.41813,tissue
144.41821,144.41821,tissue
144.41825,144.41825,tissue
144.41835,144.41835,tissue
144.41838,144.41839,tissue
144.41847,144.41847,tissue
144.41853,144.41853,tissue
144.4187,144.41871,tissue
144.41876,144.41885,tissue
144.41885,144.41885,tissue
144.41911,144.41911,tissue
146.24409,146.24409,tissue
146.24411,146.24415,tissue
146.24942,146.24947,water
146.24955,146.24955,water
146.25625,146.25625,tissue
146.25635,146.25635,tissue
146.25638,146.2564,tissue
146.25687,146.25687,tissue
146.25709,146.25709,tissue
146.27719,146.27719,tissue
152.50693,152.50697,water
152.50699,152.50699,water
152.50703,152.50703,water
152.50707,152.50707,water
152.57473,152.57473,water
152.57481,152.57481,water
152.5749,152.57492,water
152.57501,152.57501,water
152.57509,152.57509,water
152.57516,152.57517,water
152.63673,152.63673,water
152.63686,152.63687,water
152.63703,152.63703,water
152.63707,152.63707,water
152.63713,152.63713,water
152.63725,152.63725,water
152.63739,152.63739,water
152.63743,152.63746,water
152.63748,152.63749,water
152.63752,152.63754,water
152.63761,152.63761,water
152.63765,152.63768,water
152.63773,152.63773,water
152.65245,152.65245,water
152.67957,152.67957,water
152.67962,152.67964,water
152.67972,152.67973,water
152.67981,152.67981,water
152.67985,152.67985,water
152.69521,152.69521,water
152.69527,152.69531,water
152.69539,152.69539,water
153.30741,153.30741,water
153.30753,153.30753,water
153.30769,153.30769,water
153.30775,153.30775,water
153.30779,153.30786,water
153.30789,153.30789,water
153.30795,153.30798,water
153.30815,153.30815,water
153.57627,153.57627,water
153.57631,153.57631,water
153.57636,153.57637,water
153.95274,153.95283,water
154.05901,154.05901,water
154.05989,154.05989,water
154.06003,154.06003,water
154.06009,154.06009,water
154.05084,154.06941,water
154.06017,154.06017,water
154.06025,154.06025,water
154.06037,154.06037,water
154.12052,154.12061,water
156.70282,156.70283,water
389.04377,389.04382,water
389.04428,389.04428,water
389.04432,389.04432,water
389.04444,389.04444,water
389.04456,389.04456,water
389.0446,389.0446,water
389.04464,389.04464,water
389.04478,389.04478,water
389.04487,389.04496,water
389.04491,389.045,water
389.045,389.045,water
389.04512,389.04512,water
389.04522,389.04522,water
389.04527,389.04532,water
389.04538,389.04538,water
389.04548,389.04548,water
389.04552,389.04552,water
389.04558,389.04558,water
389.04569,389.04571,water
389.04576,389.04576,water
389.04576,389.04583,water
389.0459,389.0459,water
389.04596,389.04596,water
389.04606,389.04606,water
389.0462,389.04624,water
389.04632,389.04632,water
389.04642,389.04642,water
389.04676,389.04676,water
389.04678,389.04689,water
389.05499,389.055,water
389.05558,389.05558,water
389.05594,389.05597,water
389.05634,389.05634,water
389.0564,389.05643,water
389.05652,389.05652,water
389.05656,389.05656,water
389.05665,389.05667,water
389.05674,389.05674,water
389.05678,389.05678,water
389.05691,389.05692,water
389.05698,389.05698,water
389.0571,389.0571,water
389.05716,389.05716,water
389.0572,389.0572,water
389.05728,389.05731,water
389.05734,389.05738,water
389.05746,389.05746,water
389.05756,389.05756,water
389.05758,389.05761,water
389.05762,389.05765,water
389.05776,389.0578,water
389.05794,389.05794,water
389.05799,389.05804,water
389.05825,389.05827,water
389.05866,389.05869,water
389.05877,389.05883,water
389.05886,389.05897,water
389.05933,389.05939,water
389.05956,389.05956,water
389.0597,389.0597,water
389.05999,389.06001,water
389.06022,389.06022,water
389.06028,389.06028,water
389.06033,389.06034,water
389.06078,389.06078,water
389.06082,389.06082,water
389.06102,389.06102,water
389.06116,389.06119,water
389.06128,389.06131,water
389.06163,389.06172,water
389.0624,389.0624,water
389.06298,389.06298,water
389.06324,389.06324,water
389.06328,389.06328,water
389.0634,389.0634,water
389.06352,389.06352,water
389.06368,389.06368,water
389.06386,389.06386,water
389.06394,389.06394,water
389.06408,389.06411,water
389.0642,389.0642,water
389.06434,389.06434,water
389.06464,389.06467,water
389.0649,389.0649,water
389.06498,389.06498,water
389.06502,389.06502,water
389.06508,389.06508,water
389.06518,389.06518,water
389.06526,389.06526,water
389.06536,389.06539,water
389.06546,389.06546,water
389.06552,389.06555,water
389.06562,389.06562,water
389.06565,389.0657,water
389.06578,389.06578,water
389.06584,389.06584,water
389.06606,389.06606,water
389.06607,389.06612,water
389.06614,389.06618,water
389.0662,389.0662,water
389.06634,389.06634,water
389.0664,389.0664,water
389.0665,389.0665,water
389.06654,389.06654,water
389.0666,389.0666,water
389.06682,389.06682,water
389.06684,389.06687,water
389.067,389.067,water
389.06716,389.06716,water
389.06722,389.06722,water
389.06724,389.06731,water
389.06728,389.06735,water
389.06737,389.06754,water
389.06741,389.06758,water
389.06756,389.06756,water
389.0676,389.0676,water
389.0676,389.06771,water
389.06772,389.06772,water
389.0678,389.0678,water
389.06786,389.06786,water
389.0679,389.0679,water
389.06794,389.06794,water
389.06796,389.06799,water
389.06824,389.06824,water
389.06825,389.0683,water
389.06835,389.06837,water
389.06838,389.06841,water
389.06842,389.06845,water
389.06854,389.06854,water
389.06864,389.06864,water
389.08516,389.08516,water
389.08523,389.08525,water
389.08542,389.08542,water
389.08582,389.08582,water
389.08594,389.08594,water
389.08604,389.08604,water
389.08606,389.08609,water
389.08612,389.08612,water
389.08615,389.08621,water
389.08624,389.08624,water
389.08625,389.0863,water
389.08644,389.08644,water
389.08645,389.0865,water
389.08662,389.08665,water
389.0867,389.0867,water
389.08682,389.08682,water
389.0869,389.0869,water
389.08696,389.08696,water
389.08702,389.08702,water
389.0872,389.08723,water
389.08728,389.08728,water
389.08736,389.08736,water
389.08758,389.08758,water
389.08772,389.08772,water
389.08776,389.08776,water
389.08782,389.08782,water
389.08792,389.08792,water
389.08798,389.08798,water
389.08802,389.08802,water
389.08816,389.08816,water
389.08828,389.08828,water
389.08833,389.08834,water
389.08844,389.08851,water
389.08852,389.08852,water
389.0886,389.0886,water
389.08864,389.08864,water
389.08872,389.08875,water
389.08884,389.08884,water
389.08894,389.08898,water
389.08902,389.08905,water
389.0891,389.0891,water
389.08916,389.08916,water
389.0892,389.08923,water
389.08926,389.0893,water
389.08938,389.08938,water
389.08982,389.08982,water
389.08988,389.08988,water
389.08994,389.08994,water
389.09004,389.09004,water
389.09012,389.09012,water
389.09064,389.09067,water
389.0907,389.0907,water
389.09094,389.09098,water
389.09146,389.09146,water
389.10521,389.10534,water
389.10597,389.10599,water
389.10608,389.10615,water
389.10652,389.10652,water
389.10654,389.10657,water
389.10661,389.10666,water
389.10678,389.10678,water
389.10698,389.10698,water
389.1072,389.1072,water
389.1074,389.1074,water
389.10748,389.10748,water
389.10758,389.10758,water
389.10767,389.10768,water
389.10788,389.10788,water
389.10792,389.10792,water
389.10794,389.10797,water
389.10796,389.10804,water
389.10806,389.10806,water
389.10816,389.10816,water
389.10819,389.10821,water
389.10824,389.10824,water
389.10828,389.10831,water
389.10834,389.10837,water
389.1085,389.1085,water
389.10854,389.10854,water
389.10858,389.10858,water
389.10858,389.10865,water
389.10867,389.10869,water
389.10876,389.10876,water
389.10886,389.10889,water
389.10891,389.10892,water
389.10904,389.10907,water
389.1092,389.1092,water
389.10932,389.10935,water
389.10944,389.10944,water
389.10947,389.10948,water
389.10953,389.10958,water
389.10978,389.10978,water
389.10979,389.10988,water
389.10998,389.10998,water
389.11004,389.11007,water
389.11014,389.11014,water
389.12716,389.12716,water
389.12732,389.12732,water
389.12744,389.12744,water
389.12759,389.12768,water
389.1277,389.12773,water
389.12792,389.12795,water
389.12798,389.12798,water
389.12802,389.12802,water
389.12858,389.12858,water
389.12872,389.12872,water
389.12879,389.1288,water
389.1289,389.1289,water
389.12904,389.12904,water
389.12913,389.12919,water
389.12929,389.12931,water
389.12945,389.12947,water
389.12964,389.12971,water
389.12976,389.12976,water
389.12982,389.12982,water
389.1299,389.1299,water
389.12996,389.12996,water
389.13003,389.13004,water
389.13012,389.13012,water
389.13018,389.13018,water
389.13028,389.13031,water
389.13035,389.13036,water
389.1304,389.13047,water
389.13051,389.13052,water
389.13058,389.13058,water
389.13078,389.13078,water
389.1309,389.1309,water
389.13102,389.13102,water
389.13108,389.13108,water
389.13114,389.13114,water
389.13115,389.1312,water
389.13158,389.13158,water
389.13325,389.13335,water
389.14442,389.14442,water
389.14494,389.14494,water
389.14698,389.14698,water
389.14726,389.14726,water
389.14733,389.14734,water
389.14758,389.14758,water
389.14759,389.14764,water
389.14794,389.14797,water
389.1482,389.1482,water
389.14844,389.14844,water
389.14867,389.14872,water
389.14892,389.14892,water
389.14929,389.14939,water
389.14938,389.14938,water
389.14962,389.14962,water
389.14974,389.14974,water
389.1498,389.1498,water
389.14982,389.14986,water
389.14988,389.14988,water
389.14994,389.14994,water
389.1501,389.1501,water
389.15016,389.15016,water
389.15024,389.15024,water
389.15032,389.15032,water
389.1504,389.15043,water
389.15048,389.15048,water
389.15055,389.15057,water
389.15066,389.15066,water
389.15075,389.15076,water
389.15084,389.15084,water
389.15088,389.15088,water
389.15094,389.15094,water
389.15098,389.15098,water
389.15102,389.15109,water
389.1512,389.1512,water
389.15128,389.15128,water
389.15132,389.15132,water
389.15136,389.15136,water
389.1517,389.1517,water
389.15176,389.15176,water
389.15217,389.15219,water
389.16672,389.16672,water
389.168,389.168,water
389.16902,389.16902,water
389.16912,389.16912,water
389.16942,389.16942,water
389.16951,389.16956,water
389.16962,389.16965,water
389.16972,389.16972,water
389.16978,389.16982,water
389.16992,389.16992,water
389.17002,389.17002,water
389.1702,389.1702,water
389.17025,389.17026,water
389.17032,389.17035,water
389.17038,389.17038,water
389.17048,389.17048,water
389.17051,389.17056,water
389.17058,389.17058,water
389.17068,389.17068,water
389.17071,389.17073,water
389.17081,389.17082,water
389.17092,389.17092,water
389.171,389.171,water
389.17104,389.17104,water
389.1711,389.1711,water
389.1712,389.1712,water
389.17133,389.17135,water
389.17138,389.17142,water
389.17142,389.17149,water
389.1715,389.1715,water
389.17153,389.17154,water
389.17162,389.17162,water
389.1718,389.1718,water
389.17182,389.1719,water
389.17232,389.17232,water
389.18863,389.18865,water
389.18876,389.18876,water
389.1888,389.18884,water
389.18888,389.18888,water
389.1891,389.18914,water
389.18946,389.18946,water
389.18958,389.18958,water
389.18992,389.18999,water
389.19018,389.19018,water
389.19036,389.19036,water
389.19039,389.19052,water
389.19052,389.19052,water
389.19066,389.19066,water
389.1907,389.1907,water
389.19076,389.19076,water
389.19078,389.19081,water
389.19084,389.19084,water
389.19089,389.19098,water
389.19093,389.19102,water
389.19102,389.19102,water
389.19118,389.19118,water
389.19132,389.19132,water
389.19138,389.19138,water
389.19142,389.19142,water
389.19158,389.19158,water
389.19166,389.19166,water
389.19172,389.19172,water
389.19184,389.19184,water
389.19188,389.19188,water
389.19189,389.19194,water
389.19194,389.19197,water
389.19202,389.19202,water
389.19213,389.19215,water
389.19224,389.19224,water
389.19226,389.19233,water
389.19236,389.19236,water
389.19249,389.1925,water
389.19262,389.19262,water
389.19292,389.19292,water
389.1936,389.1936,water
389.20988,389.20988,water
389.21007,389.21008,water
389.21016,389.21016,water
389.21025,389.21026,water
389.21056,389.21059,water
389.21074,389.21074,water
389.21112,389.21112,water
389.21135,389.21137,water
389.21138,389.21149,water
389.21163,389.21164,water
389.21176,389.21183,water
389.21194,389.21194,water
389.21195,389.212,water
389.21208,389.21208,water
389.21217,389.21219,water
389.21221,389.2123,water
389.21238,389.21245,water
389.21246,389.21246,water
389.2126,389.2126,water
389.21266,389.21266,water
389.21277,389.21282,water
389.21284,389.21284,water
389.2129,389.2129,water
389.2129,389.21297,water
389.213,389.213,water
389.21314,389.21314,water
389.21332,389.21332,water
389.21339,389.2134,water
389.21343,389.21349,water
389.21374,389.21374,water
389.21384,389.21384,water
389.2139,389.21393,water
389.23064,389.23064,water
389.23082,389.23082,water
389.2309,389.2309,water
389.23128,389.23128,water
389.23132,389.23132,water
389.23152,389.23155,water
389.23186,389.23186,water
389.23192,389.23192,water
389.23214,389.23214,water
389.23217,389.23218,water
389.23235,389.23236,water
389.23237,389.23242,water
389.23244,389.23244,water
389.2326,389.2326,water
389.2327,389.2327,water
389.23274,389.23274,water
389.23278,389.23278,water
389.23298,389.23298,water
389.23303,389.23304,water
389.23308,389.23308,water
389.23312,389.23312,water
389.23317,389.23319,water
389.23325,389.23327,water
389.23336,389.23339,water
389.23372,389.23372,water
389.23376,389.23376,water
389.23398,389.23398,water
389.23402,389.23402,water
389.23432,389.23432,water
389.23463,389.23468,water
408.27414,408.27414,tissue
408.2742,408.2742,tissue
408.27423,408.27428,tissue
408.2856,408.2856,water
408.28564,408.28564,water
408.28574,408.28574,water
408.30552,408.30552,water
408.30556,408.30556,water
408.30572,408.30572,water
408.30576,408.30576,water
408.30577,408.30582,water
408.32326,408.32326,water
408.32336,408.32339,water
408.3235,408.3235,water
408.32352,408.32356,water
411.8982,411.8982,water
411.89824,411.89824,water
411.8983,411.8983,water
411.8984,411.8984,water
411.99558,411.99558,water
411.99566,411.99566,water
411.99572,411.99572,water
415.82488,415.82488,water
415.82516,415.82519,water
415.82524,415.82524,water
415.82532,415.82532,water
415.82544,415.82547,water
415.82553,415.82554,water
415.82558,415.82562,water
415.82564,415.82564,water
415.8257,415.8257,water
415.82576,415.82579,water
417.25716,417.25716,water
417.25722,417.25722,water
417.2574,417.2574,water
417.27048,417.27048,tissue
417.27054,417.27054,tissue
417.2706,417.2706,tissue
417.29292,417.29292,water
422.33048,422.33048,water
422.33058,422.33061,water
422.33072,422.33072,water
422.60216,422.60219,water
422.60224,422.60224,water
422.60232,422.60232,water
422.61392,422.61392,water
422.61412,422.61412,water
423.049,423.04903,water
423.04916,423.04919,water
423.04942,423.04942,water
423.04932,423.04959,water
423.04952,423.04956,water
423.06828,423.06828,water
423.06832,423.06835,water
423.06838,423.06838,water
423.25671,423.25672,water
423.25684,423.25684,water
423.25699,423.257,water
423.30031,423.30036,water
423.30041,423.30043,water
423.30052,423.30055,water
423.3006,423.3006,water
423.30066,423.3007,water
423.30094,423.30098,water
429.24516,429.24516,water
429.24521,429.24523,water
429.24528,429.24528,water
429.24534,429.24537,water
432.63596,432.63596,water
432.63614,432.63618,water
432.6362,432.6362,water
432.63636,432.63636,water
432.63648,432.63648,water
432.63652,432.63652,water
432.63656,432.63656,water
432.63668,432.63668,water
432.63611,432.63749,water
432.63692,432.63692,water
432.63718,432.63718,water
432.63728,432.63732,water
432.63737,432.63738,water
432.63741,432.6375,water
432.63759,432.63761,water
432.63772,432.63783,water
432.63784,432.63784,water
432.63788,432.63788,water
432.63809,432.63822,water
432.6387,432.6387,water
432.63899,432.63901,water
432.63908,432.63908,water
432.63914,432.63914,water
432.63958,432.63958,water
432.65742,432.65742,water
432.65752,432.65752,water
432.65776,432.65776,water
432.65782,432.65782,water
432.65794,432.65794,water
432.65799,432.65801,water
432.65808,432.65808,water
432.65813,432.65815,water
432.65822,432.65822,water
432.65826,432.65826,water
432.65846,432.65846,water
432.65855,432.65865,water
432.65866,432.65866,water
432.65871,432.65873,water
432.65878,432.65881,water
432.65889,432.65891,water
432.65894,432.65894,water
432.6591,432.65913,water
432.6592,432.6592,water
432.65924,432.65924,water
432.6593,432.6593,water
432.65942,432.65949,water
432.65952,432.65952,water
432.65965,432.6597,water
432.6764,432.6764,water
432.6769,432.67693,water
432.67704,432.67704,water
432.67716,432.67719,water
432.67747,432.67752,water
432.6776,432.6776,water
432.6777,432.6777,water
432.67786,432.67786,water
432.6779,432.6779,water
432.67793,432.67798,water
432.6781,432.6781,water
432.67816,432.67816,water
432.67826,432.67826,water
432.67836,432.67836,water
432.67842,432.67842,water
432.67848,432.67848,water
432.67854,432.67854,water
432.67874,432.67874,water
432.6788,432.6788,water
432.67885,432.67886,water
432.67901,432.67903,water
432.67907,432.67913,water
432.67918,432.67918,water
432.67922,432.67922,water
432.67942,432.67942,water
432.67964,432.67964,water
432.67974,432.67974,water
432.68,432.68,water
432.68006,432.68006,water
432.68111,432.68113,water
432.69794,432.69794,water
432.69835,432.69844,water
432.69843,432.69845,water
432.69866,432.69874,water
432.69882,432.69882,water
432.69889,432.69891,water
432.69894,432.69894,water
432.69884,432.69911,water
432.69906,432.69906,water
432.69916,432.69916,water
432.69924,432.69924,water
432.69936,432.69936,water
432.69941,432.69955,water
432.69954,432.69954,water
432.69954,432.69965,water
432.69968,432.69968,water
432.69998,432.69998,water
432.7001,432.7001,water
432.70016,432.70016,water
432.70024,432.70024,water
432.70058,432.70058,water
432.70066,432.70066,water
432.71875,432.71881,water
432.71892,432.71892,water
432.71899,432.71905,water
432.7192,432.7192,water
432.71933,432.71934,water
432.71944,432.71947,water
432.71958,432.71958,water
432.71984,432.71984,water
432.71989,432.71991,water
432.71998,432.72001,water
432.72003,432.72009,water
432.72014,432.72014,water
432.72018,432.72018,water
432.72026,432.72026,water
432.72032,432.72032,water
432.72046,432.72046,water
432.7205,432.7205,water
432.72054,432.72054,water
432.72062,432.72062,water
432.72076,432.72076,water
432.72064,432.72096,water
432.72087,432.72092,water
432.721,432.721,water
432.72154,432.72154,water
432.73856,432.73856,water
432.73894,432.73897,water
432.73899,432.739,water
432.73908,432.73911,water
432.73913,432.73919,water
432.73924,432.73924,water
432.7396,432.7396,water
432.73972,432.73972,water
432.73988,432.73988,water
432.73992,432.73992,water
432.73995,432.73996,water
432.7401,432.7401,water
432.74014,432.74018,water
432.7402,432.7402,water
432.74042,432.74042,water
432.74048,432.74048,water
432.74051,432.74056,water
432.74062,432.74062,water
432.74064,432.74067,water
432.74069,432.74075,water
432.74078,432.74078,water
432.74086,432.74086,water
432.74094,432.74094,water
432.74095,432.741,water
432.74116,432.74116,water
432.74134,432.74137,water
432.74178,432.74178,water
432.74208,432.74208,water
432.75965,432.75971,water
432.76016,432.76016,water
432.76033,432.76035,water
432.76038,432.76038,water
432.76045,432.76047,water
432.7605,432.7605,water
432.76061,432.76067,water
432.7607,432.7607,water
432.76078,432.76078,water
432.76082,432.76082,water
432.76086,432.76086,water
432.76089,432.76091,water
432.76103,432.76108,water
432.76107,432.7612,water
432.7612,432.7612,water
432.76134,432.76134,water
432.76162,432.76162,water
432.76174,432.76174,water
432.76184,432.76187,water
432.76194,432.76194,water
432.7624,432.76244,water
432.78114,432.78114,water
432.78114,432.78121,water
432.78145,432.78146,water
432.7817,432.7817,water
432.78178,432.78178,water
432.78182,432.78185,water
432.782,432.782,water
432.78204,432.78204,water
432.78216,432.78216,water
432.78215,432.78224,water
432.78238,432.78241,water
432.78244,432.78244,water
432.78258,432.78258,water
432.78264,432.78264,water
432.78266,432.78269,water
432.78274,432.78274,water
432.78286,432.78286,water
432.78292,432.78295,water
432.78302,432.78302,water
432.78324,432.78324,water
432.7835,432.78358,water
432.78354,432.78362,water
440.90092,440.90092,water
440.90094,440.90102,water
440.90102,440.90109,water
440.90126,440.90126,water
440.90132,440.90132,water
440.90135,440.90137,water
440.90148,440.90148,water
440.9015,440.90154,water
440.90161,440.90163,water
440.90174,440.90174,water
440.90178,440.90178,water
440.90182,440.90182,water
440.91682,440.91682,water
440.91695,440.91697,water
440.91706,440.9171,water
440.9171,440.91713,water
440.91752,440.91752,water
440.91762,440.91765,water
440.91772,440.91779,water
440.9178,440.9178,water
440.91788,440.91788,water
440.91787,440.91797,water
440.91791,440.91801,water
440.91812,440.91812,water
440.91813,440.91819,water
440.91822,440.91822,water
440.91836,440.91836,water
440.91846,440.91846,water
440.91872,440.91872,water
440.91886,440.91886,water
440.9192,440.91923,water
440.91968,440.91968,water
440.92092,440.92095,water
441.39442,441.39442,water
441.39498,441.39498,water
441.3952,441.39523,water
441.39544,441.39544,water
441.39561,441.39598,water
441.39588,441.39588,water
441.39595,441.39597,water
441.39597,441.39603,water
441.39606,441.39606,water
441.3961,441.39614,water
441.39622,441.39622,water
